看过,2013-11-02 21:08:31,4.0,0,"Everything sucks!!! The ending must be a stupid joke! It sucks! Desperation, emptiness, endless waiting - all I could feel was just hopelessness! I don't want say anything, I've no idea what exactly I want to express. Since so, just shut my mouth!!!"
看过,2014-06-01 19:10:50,4.0,0,一群失望的人寻找希望，最后绝望。
看过,2011-11-20 22:24:12,5.0,0,残忍的没有任何希望
看过,2010-05-10 00:09:32,4.0,0,金基德的电影还是应该当童话寓言来看
看过,2011-05-24 23:11:55,3.0,0,上课看，这个标一下貌似看得比较全没睡着的一个。
看过,2010-10-05 10:04:14,4.0,0,昌古和十字路口修车子那师傅真长得真像。
看过,2011-04-24 06:58:25,5.0,0,救狗！杀人类！！free  dream..可惜之后的金基德废了。。
看过,2010-08-14 06:45:38,5.0,0,电影中有多处隐喻。通常身体的残疾预示着心理的失衡，木枪隐喻美国的军事侵略……很值得思考。
看过,2009-08-01 11:28:09,0,0,收件人不详.好残酷
看过,2018-01-04 16:22:20,5.0,0,战争留下的罪刑与后患岂是一部电影所能表达的，但仅此一部电影就能让人细思恐极，金导真的很棒！
看过,2012-03-08 19:28:48,4.0,0,只有理解其中的隐喻，才会明白这电影有多牛
看过,2015-03-15 00:30:57,5.0,0,全片压抑的喘不过气，真实的残酷，虽不知是哪段历史，弱肉强食的世界，所有的暴力，都在最后释放出来~韩国我认为最好的电影之二，之一是《金氏漂流记》，结局也很惨，母亲最终没等到那封信~最阴暗的两个细节，割乳和食尸~
看过,2013-11-23 23:20:17,5.0,0,终于知道韩国人国民性中自卑感从何而来
看过,2010-04-16 17:43:27,4.0,0,这样的电影常常让我看的无语
看过,2013-10-01 01:06:24,4.0,0,残酷的是，每个人的所作所为合情合理。那一定是大前提错了：战争。
看过,2012-06-14 17:09:46,3.0,0,挺惨的，不过还是很难跟棒子同感，所以三星
看过,2014-04-21 02:10:03,5.0,0,真是一个又一个又一个极好的虐恋故事
看过,2006-12-29 10:05:38,4.0,1,很残酷太热烈
看过,2015-09-25 16:12:30,5.0,0,对韩国历史少量耳闻只能对本片不明觉厉，阅读了一些影评了解到各种人物、动物和各种细节设置刚好影射韩美关系，即浅又深。
看过,2014-08-14 09:08:56,3.0,0,如果从处女作一部一部看下来，就会发现这部作品其实没啥新鲜的地方，切割身体似乎是金基德永恒的主题
看过,2005-12-16 13:45:03,4.0,0,半朵金达莱 开在北纬38度线上
看过,2015-03-07 15:04:51,4.0,0,狗、洗澡、射箭、勋章、照片、眼睛。活着是一件龌龊悲惨的事，若你忍受不了这个肮脏的世界，那无论你之前付出多少努力，最后都会以悲剧收场。隐喻很多，想涉及很多问题，导致主线不明。人物塑造欠缺不立体。悲怆情节很震撼，但说服力不大有些莫名其妙。喜欢三个眼睛受伤的人走在路上那个镜头。结尾多余
看过,2011-05-16 20:55:29,5.0,0,好残酷。但这是现实。
看过,2013-12-09 10:03:05,5.0,0,金导难得的大手笔作品，复杂的人物关系，多条线索的叙事方式，但是就是如此缓缓展开，压抑悲情着~
看过,2014-02-25 19:29:38,0,0,山，车，田，狗，女人，战争，爱恨情仇，还有漫长的等待。嗯，我有一个疑问，昌古为什么要切割他母亲的乳房？是不是有部分细节被我忽略掉了。
看过,2009-09-18 20:41:46,3.0,0,"很熟悉的残酷, 但很不金基德."
看过,2010-08-03 19:20:08,3.0,0,这么多可怜人..
看过,2014-01-24 01:18:59,3.0,0,那个年代，每个人都怪怪的，拳头就是道理，封面好像耿乐哦~~~
看过,2010-06-04 20:31:41,5.0,0,又一部让人无比纠结的片子
看过,2010-10-02 22:45:59,4.0,0,属于别人的悲伤故事
看过,2010-11-04 23:12:12,5.0,0,看了直唑牙花子。。没话说了
看过,2011-05-31 23:21:23,5.0,0,一如金基德。大爱。让战争从地球上消失吧。
看过,2016-05-04 19:04:30,4.0,0,除了结局稍显刻意之外，其余部分都堪称完美。金基德的电影大概会被很多学生拿来写论文吧，背后的隐喻实在太多了。
看过,2013-10-09 10:15:44,4.0,0,太残酷，让人看的满是负能量，这种无可奈何无可救药无法自拔的悲惨人生，任谁都会心生绝望。
看过,2014-06-05 11:21:24,4.0,0,战后的压抑，虚无，绝望，在电影中凝成浓重的荒诞感。处处是隐喻。。。
看过,2016-01-07 20:11:38,4.0,0,我一直觉得金基德是个心怀大慈悲的导演，这点在春夏秋冬又一春里体现得淋漓尽致，但更多人记得的是他影像里的那些残酷，比如漂流欲室的鱼钩。本片的皮相更像后者，极致、决绝、晦暗、绝望和冷冽，被时代所裹挟的人们没有选择的余地，只能在伤害与自残中反复挣扎，于是收获了这一幕幕的狗血
